reference_id,trade_date,time_of_trade,underlying,expiration_date,strike_price,trade_type,open_interest,ind,exchange_code,spread,premium_price,trade_size,bid_size,bid_price,ask_price,ask_size,edge,lean_size,size_ratio,trade_count,delta,theta,vega,gamma,sigma,rho
280656942,2018-02-12,13:12:06:414000,ULTA,2018-06-15,210,C,98,REG,W,2.2,20.8,1,149,18.6,20.8,191,100,191,21.99,5,0.54,-29.745,48.123,0.008,0.413,31.415
280658937,2018-02-12,13:13:04:659000,AMZN,2018-02-16,1412.5,C,165,AUTOX,A,0.9,11.85,1,136,10.95,11.85,180,100,180,24.44,74,0.322,-939.22,52.474,0.006,0.4,4.85
280672536,2018-02-12,13:19:47:996000,SPXL,2018-07-20,45.4,C,241,AUTOX,E,2.15,4.8,2,1368,2.65,4.8,1164,100,1164,-17.53,2,0.472,-5.71,11.161,0.032,0.44,7.062
280672871,2018-02-12,13:19:56:216000,NVDA,2019-01-18,200,C,6422,AUTOX,E,0.85,54.2,5,90,53.35,54.2,366,100,366,75.41,26,0.693,-20.01,76.77,0.003,0.479,96.028
280674201,2018-02-12,13:20:32:763000,OSTK,2018-02-16,55,C,316,REG,C,1.15,3.5,2,1078,2.35,3.5,1255,100,1255,14.1,19,0.492,-145.08,2.283,0.049,1.416,0.265
280678093,2018-02-12,13:22:00:037000,NVDA,2018-02-16,210,C,14258,AUTOX,E,0.9,18.15,3,703,17.25,18.15,638,100,638,-10.19,47,0.854,-174.344,5.479,0.014,0.708,1.957
280680081,2018-02-12,13:22:43:595000,ANET,2018-02-16,290,C,499,AUTOX,Q,1.4,11.2,14,570,9.8,11.2,446,100,446,-27.8,48,0.466,-557.837,11.987,0.013,1.037,1.368
280680924,2018-02-12,13:23:01:590000,UDOW,2018-03-16,92,C,63,REG,P,1.6,7,3,1593,5.4,7,1501,100,1501,-6.13,7,0.528,-36.268,10.81,0.025,0.587,3.7
280680925,2018-02-12,13:23:01:590000,UDOW,2018-03-16,92,C,63,REG,M,1.6,7,1,1593,5.4,7,1498,100,1498,-6.34,7,0.528,-36.268,10.81,0.025,0.587,3.7
280682968,2018-02-12,13:23:54:088000,VIX,2018-02-21,26,P,34,REG,C,1.2,5.4,1,232,4.2,5.4,240,100,240,3.33,5,0,0,0,0,0,0
280688027,2018-02-12,13:26:16:004000,BA,2018-06-15,310,C,397,AUTOX,E,1.2,49.4,1,119,48.2,49.4,769,100,769,84.53,1,0.746,-33.288,64.442,0.005,0.343,70.821
280691453,2018-02-12,13:27:54:373000,FLR,2018-02-16,50,C,68,AUTOX,T,1.6,7.2,4,117,5.6,7.2,220,100,220,46.82,2,1,-0.125,0,0,0,0.557
280698769,2018-02-12,13:30:39:311000,TSLA,2018-02-23,292.5,C,69,AUTOX,X,1,25.6,1,241,24.6,25.6,500,100,500,51.8,1,0.814,-118.76,14.682,0.01,0.488,7.003
280704398,2018-02-12,13:32:31:051000,QCOM,2018-06-15,80,P,12,AUTOX,N,1.35,15.4,5,45,14.05,15.4,190,100,190,76.32,10,-0.937,-1.321,4.687,0.015,0.217,-25.628
280705959,2018-02-12,13:33:12:509000,DXJ,2020-01-17,56,C,0,AUTOX,Q,1.3,8.4,3,257,7.1,8.4,231,100,231,-11.26,1,0.604,-1.797,30.857,0.022,0.216,52.148
280707247,2018-02-12,13:33:46:406000,QCOM,2018-06-15,80,P,12,AUTOX,N,1.35,15.4,5,253,14.05,15.4,185,100,185,-36.76,10,-0.888,-2.677,7.21,0.019,0.267,-24.655
280716930,2018-02-12,13:37:45:854000,ANET,2018-02-16,290,C,499,AUTOX,J,1.1,11.8,2,120,10.7,11.8,354,100,354,66.1,48,0.476,-569.701,12.019,0.013,1.053,1.392
280718975,2018-02-12,13:38:43:120000,QCOM,2018-06-15,80,P,12,AUTOX,N,1.35,15.4,5,217,14.05,15.4,180,100,180,-20.56,10,-0.892,-2.554,7.025,0.019,0.263,-24.732
280719803,2018-02-12,13:39:05:937000,ITA,2018-03-16,194,C,2,REG,C,1.3,7,1,108,5.7,7,155,100,155,30.32,1,0.543,-32.662,22.904,0.028,0.248,8.733
280724416,2018-02-12,13:41:20:775000,REGN,2018-04-20,345,P,39,AUTOX,X,1.5,18.8,1,88,17.3,18.8,166,100,166,46.99,4,-0.467,-48.721,58.879,0.009,0.307,-32.871
280727311,2018-02-12,13:42:31:477000,AVGO,2018-09-21,210,C,65,AUTOX,X,1.6,45.4,1,283,43.8,45.4,371,100,371,23.72,1,0.768,-15.957,58.002,0.005,0.326,86.907
280728067,2018-02-12,13:42:47:475000,ULTA,2018-03-16,225,C,380,ISOI,M,1.1,6.3,1,146,5.2,6.3,194,100,194,24.74,15,0.332,-57.833,22.627,0.013,0.447,5.628
280730136,2018-02-12,13:43:31:872000,COLL,2018-06-15,25,C,54,REG,C,2.6,4.7,1,509,2.1,4.7,305,100,305,-66.89,2,0.553,-5.981,5.554,0.039,0.723,3.264
280735542,2018-02-12,13:45:36:241000,QCOM,2018-06-15,80,P,12,AUTOX,N,1.35,15.4,5,217,14.05,15.4,175,100,175,-24,10,-0.923,-1.705,5.47,0.016,0.233,-25.344
280735930,2018-02-12,13:45:46:647000,GILD,2018-03-02,80,C,323,REG,W,0.77,2.77,10,888,2.04,2.81,705,90,705,-25.96,7,0.637,-14.134,6.775,0.102,0.205,2.452
280736774,2018-02-12,13:46:11:998000,EFX,2019-01-18,115,C,1828,REG,M,0.9,12.9,1,287,12,12.9,251,100,251,-14.34,2,0.552,-6.855,43.711,0.012,0.287,47.239
280741156,2018-02-12,13:48:08:039000,AVGO,2018-03-02,250,C,266,AUTOX,X,1,5.5,2,25,4.5,5.5,430,100,430,94.19,17,0.4,-70.111,21.02,0.022,0.329,4.595
280741328,2018-02-12,13:48:13:571000,WATT,2020-01-17,20,C,783,AUTOX,A,1,8,2,5,7,8,1128,100,1128,99.56,5,0.649,-1.567,9.966,0.023,0.6,12.53
280741329,2018-02-12,13:48:13:571000,WATT,2020-01-17,20,C,783,AUTOX,A,1,8,1,5,7,8,1128,100,1128,99.56,5,0.649,-1.567,9.966,0.023,0.6,12.53
280741330,2018-02-12,13:48:13:571000,WATT,2020-01-17,20,C,783,AUTOX,A,1,8,2,5,7,8,1126,100,1126,99.56,5,0.649,-1.567,9.966,0.023,0.6,12.53
280744113,2018-02-12,13:49:24:332000,QCOM,2018-06-15,80,P,12,AUTOX,N,1.6,15.4,170,254,13.8,15.4,170,100,170,-49.41,10,-0.917,-1.868,5.772,0.017,0.24,-25.229
280746479,2018-02-12,13:50:29:408000,RNG,2018-02-16,50,C,98,AUTOX,X,1.2,5.1,1,67,3.9,5.1,373,100,373,82.04,7,0.758,-75.509,1.755,0.058,0.953,0.402
280751076,2018-02-12,13:52:22:223000,THO,2019-01-18,135,P,3,AUTOX,X,1.3,19,1,290,17.7,19,199,100,199,-45.73,1,-0.5,-7.91,49.666,0.011,0.305,-77.259
280751330,2018-02-12,13:52:31:925000,SHOP,2018-03-29,134,C,0,AUTOX,I,0.9,7.3,4,170,6.4,7.3,596,100,596,71.48,2,0.423,-37.401,17.466,0.017,0.526,5.821
280752071,2018-02-12,13:52:53:451000,SPX,2018-02-12,2640,C,1240,REG,C,1.5,21.2,1,2,19.7,21.2,283,100,283,99.29,154,0,0,0,0,0,0
280752144,2018-02-12,13:52:56:433000,AMZN,2018-02-16,1402.5,C,66,REG,M,1.25,15.55,1,62,14.3,15.55,176,100,176,64.77,50,0.417,-995.667,57.125,0.007,0.387,6.242
280756441,2018-02-12,13:54:49:329000,SHW,2018-06-15,410,C,55,REG,M,1.1,21.4,3,192,20.3,21.4,195,100,195,1.54,1,0.488,-35.421,93.402,0.007,0.252,59.343
280756913,2018-02-12,13:54:59:292000,RTN,2019-01-18,240,C,117,AUTOX,X,1.4,8.2,1,96,6.8,8.2,356,100,356,73.03,1,0.288,-8.136,68.577,0.008,0.217,49.259
280758301,2018-02-12,13:55:32:136000,SPY,2020-12-18,285,P,55,AUTOX,H,3.91,40.33,10,35,36.42,40.33,436,100,436,91.97,4,-0.54,-4.497,178.089,0.006,0.158,-518.915
280758302,2018-02-12,13:55:32:137000,SPY,2020-12-18,285,P,55,AUTOX,J,3.91,40.33,10,35,36.42,40.33,426,100,426,91.78,4,-0.54,-4.497,178.089,0.006,0.158,-518.915
280760314,2018-02-12,13:56:27:319000,UPRO,2018-03-16,165,C,137,AUTOX,X,1.55,1.95,1,130,0.4,1.95,853,100,853,84.76,1,0.083,-16.12,6.086,0.008,0.464,0.919
280763059,2018-02-12,13:57:39:658000,UPRO,2018-02-16,138,P,3695,AUTOX,H,1.7,5.4,200,120,3.7,5.4,200,100,200,40,10,-0.588,-169.18,5.551,0.04,0.676,-0.941
280769241,2018-02-12,14:00:32:726000,ROKU,2018-04-20,43,C,407,AUTOX,E,2,7.4,5,2851,5.4,7.4,2749,100,2749,-3.71,3,0.584,-16.604,7.27,0.025,0.836,3.49
280770718,2018-02-12,14:01:15:528000,USCR,2018-08-17,72.5,C,7,AUTOX,X,1.1,11.8,20,405,10.7,11.8,503,100,503,19.48,1,0.632,-8.649,20.609,0.016,0.423,18.949
280774271,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,46,114,6,8,454,100,454,74.89,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774272,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,1,114,6,8,454,100,454,74.89,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774273,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,22,104,6,8,430,100,430,75.81,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774274,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,1,104,6,8,430,100,430,75.81,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774275,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,1,104,6,8,430,100,430,75.81,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774276,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,1,84,6,8,430,100,430,80.47,43,0.939,-63.327,0.168,0.01,8.351,0.041
280774277,2018-02-12,14:02:52:021000,ABEO,2018-02-16,5,C,0,AUTOX,H,2,8,428,84,6,8,430,100,430,80.47,43,0.939,-63.327,0.168,0.01,8.351,0.041
280782807,2018-02-12,14:06:55:052000,ABEO,2018-02-16,5,C,0,REG,P,2.3,8,20,115,5.7,8,500,100,500,77,43,0.948,-49.004,0.146,0.01,7.407,0.044
280783044,2018-02-12,14:07:02:355000,ABEO,2018-02-16,5,C,0,REG,P,2.3,8,10,115,5.7,8,480,100,480,76.04,43,1,-0.012,0,0,0,0.055
280783212,2018-02-12,14:07:05:814000,ABEO,2018-02-16,5,C,0,REG,P,2.3,8,10,115,5.7,8,470,100,470,75.53,43,1,-0.012,0,0,0,0.055
280783277,2018-02-12,14:07:07:372000,ABEO,2018-02-16,5,C,0,REG,P,2.3,8,10,115,5.7,8,460,100,460,75,43,1,-0.012,0,0,0,0.055
280786155,2018-02-12,14:08:29:872000,ICPT,2018-02-16,55,P,338,AUTOX,X,1.55,3.1,1,352,1.55,3.1,338,100,338,-4.14,6,-0.468,-109.024,2.306,0.066,1.046,-0.311
280791997,2018-02-12,14:10:55:897000,VIXY,2018-03-02,40,P,0,ISOI,M,1,4.9,5,322,3.9,4.9,362,100,362,11.05,2,-0.445,-41.435,3.522,0.038,1.164,-1.082
280792880,2018-02-12,14:11:19:969000,SPX,2018-02-12,2645,C,809,REG,C,1.5,19.4,2,2,17.9,19.4,330,100,330,99.39,115,0,0,0,0,0,0
280795821,2018-02-12,14:12:34:338000,SGEN,2018-12-21,55,C,194,BWRT,I,0.9,8.1,1,232,7.2,8.1,160,100,160,-45,2,0.551,-4.992,19.515,0.019,0.433,18.451
280800319,2018-02-12,14:13:57:918000,AAPL,2020-01-17,140,C,4956,AUTOX,E,1.25,38.55,2,143,37.3,38.55,177,100,177,19.21,9,0.725,-5.897,75.756,0.005,0.29,155.043
280802405,2018-02-12,14:14:27:547000,SWK,2019-01-18,165,C,537,AUTOX,T,1.9,13.3,8,100,11.4,13.3,160,100,160,37.5,2,0.482,-7.871,61.094,0.011,0.235,60.274
280802406,2018-02-12,14:14:27:550000,SWK,2019-01-18,165,C,537,REG,C,1.9,13.3,12,100,11.4,13.3,163,100,163,38.65,2,0.482,-7.871,61.094,0.011,0.235,60.274
280805867,2018-02-12,14:15:35:574000,SPX,2018-05-31,2550,P,2691,REG,C,1.7,66.9,1,450,65.2,66.9,363,100,363,-23.97,12,0,0,0,0,0,0
280806450,2018-02-12,14:15:47:837000,QLD,2018-03-16,78,C,111,AUTOX,X,1.24,3.5,3,253,2.26,3.5,210,100,210,-20.48,9,0.453,-20.907,8.949,0.043,0.408,2.769
280806940,2018-02-12,14:15:58:857000,TSLA,2020-01-17,300,C,375,AUTOX,X,4.65,89,1,137,84.35,89,269,100,269,49.07,7,0.659,-19.325,161.422,0.002,0.454,237.533
280808421,2018-02-12,14:16:31:818000,SPX,2018-05-31,2550,P,2691,REG,C,1.8,67.1,1,570,65.3,67.1,488,100,488,-16.8,12,0,0,0,0,0,0
280808589,2018-02-12,14:16:35:607000,IYE,2018-02-16,37,C,30,REG,M,0.8,1.05,5,1414,0.25,1.05,1504,100,1504,5.98,1,0.586,-22.351,1.526,0.308,0.323,0.234
280808823,2018-02-12,14:16:41:861000,CONN,2018-03-16,26,P,18,AUTOX,X,0.8,1.15,1,225,0.35,1.15,180,100,180,-25,1,-0.164,-11.328,2.358,0.031,0.843,-0.533
280810477,2018-02-12,14:17:22:231000,INCY,2018-03-16,92.5,C,277,REG,M,1.9,5.2,1,20,3.3,5.2,162,100,162,87.65,3,0.415,-31.929,10.173,0.027,0.549,2.861
280810830,2018-02-12,14:17:33:057000,SPXW,2018-03-23,2550,P,2257,REG,C,1.3,31.5,1,120,30.3,31.6,541,85,541,77.82,23,0,0,0,0,0,0
280813122,2018-02-12,14:18:29:275000,ERI,2018-03-16,25,P,27,AUTOX,X,1,1,2,0,0,1,192,100,192,100,1,-0.192,-12.83,2.467,0.033,0.913,-0.601
280813953,2018-02-12,14:18:49:516000,IYT,2018-03-16,187,C,2,REG,M,1,5.2,5,88,4.2,5.2,212,100,212,58.49,1,0.495,-28.448,22.01,0.032,0.225,7.671
280814886,2018-02-12,14:19:11:873000,AMZN,2018-03-16,1390,P,358,AUTOX,X,1.8,55.55,2,117,53.75,55.55,228,100,228,48.68,22,-0.483,-308.761,163.875,0.003,0.332,-63.596
280814887,2018-02-12,14:19:11:873000,AMZN,2018-03-16,1390,P,358,AUTOX,T,1.8,55.55,1,120,53.75,55.55,228,100,228,47.37,22,-0.483,-308.761,163.875,0.003,0.332,-63.596
280816155,2018-02-12,14:19:45:496000,SPX,2018-02-20,2665,C,46,REG,C,1.1,32.2,2,8,31.1,32.2,175,100,175,95.43,21,0,0,0,0,0,0
280817914,2018-02-12,14:20:19:273000,VIIX,2018-03-16,22,P,1,REG,C,1,4.3,1,248,3.3,4.3,169,100,169,-46.75,1,-0.534,-15.604,2.37,0.058,1.157,-1.283
280818378,2018-02-12,14:20:28:500000,VIX,2018-03-14,20,C,10,REG,C,1.25,3.8,1,320,2.55,3.8,227,100,227,-40.97,2,0,0,0,0,0,0
280819411,2018-02-12,14:20:50:882000,SPX,2018-03-02,2700,C,2233,REG,C,0.8,28.3,1,148,27.5,28.3,319,100,319,53.61,18,0,0,0,0,0,0
280819431,2018-02-12,14:20:51:205000,SPX,2018-09-28,2675,P,330,REG,C,2.6,144.9,1,225,142.3,144.9,224,100,224,-0.45,2,0,0,0,0,0,0
280825388,2018-02-12,14:22:28:261000,SPX,2018-07-31,2625,P,2,REG,C,2.4,106.7,1,225,104.3,106.7,220,100,220,-2.27,6,0,0,0,0,0,0
280828878,2018-02-12,14:23:37:648000,FDX,2018-03-02,240,P,189,AUTOX,Z,1.3,6.3,2,615,5.05,6.35,950,92,950,35.26,2,-0.457,-57.988,21.252,0.027,0.271,-5.703
280838039,2018-02-12,14:26:40:900000,SPXW,2018-12-31,2650,P,681,REG,C,3.7,159.7,1,232,156,159.7,225,100,225,-3.11,1,0,0,0,0,0,0
280839488,2018-02-12,14:27:05:598000,AGN,2019-01-18,185,C,280,AUTOX,I,2.35,11.6,2,590,9.25,11.6,634,100,634,6.94,1,0.38,-9.416,59.967,0.008,0.289,48.143
280843057,2018-02-12,14:28:14:063000,FDX,2018-02-16,250,P,6402,AUTOX,A,1.05,10,10,237,8.95,10,312,100,312,24.04,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843058,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,N,1.05,10,1,237,8.95,10,312,100,312,24.04,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843059,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,A,1.05,10,10,237,8.95,10,312,100,312,24.04,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843060,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,A,1.05,10,10,237,8.95,10,312,100,312,24.04,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843061,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,N,1.05,10,15,237,8.95,10,282,100,282,15.96,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843062,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,J,1.05,10,21,237,8.95,10,245,100,245,3.27,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843063,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,X,1.05,10,66,237,8.95,10,245,100,245,3.27,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843064,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,Q,1.05,10,10,237,8.95,10,245,100,245,3.27,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843065,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,I,1.05,10,21,219,8.95,10,230,100,230,4.78,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843066,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,I,1.05,10,60,209,8.95,10,208,100,208,-0.48,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843067,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,J,1.05,10,1,178,8.95,10,160,100,160,-11.25,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280843068,2018-02-12,14:28:14:064000,FDX,2018-02-16,250,P,6402,AUTOX,H,1.05,10,48,178,8.95,10,160,100,160,-11.25,67,-0.861,-79.696,5.61,0.028,0.315,-2.392
280851184,2018-02-12,14:31:10:276000,VMC,2020-01-17,100,C,1,AUTOX,Q,2.3,40.6,5,69,38.5,40.8,176,83,176,60.8,1,0.773,-5.245,53.569,0.005,0.367,114.208
280854590,2018-02-12,14:32:16:774000,SPX,2018-02-20,2670,C,35,REG,C,1.1,27.3,2,125,26.2,27.3,175,100,175,28.57,10,0,0,0,0,0,0
280856902,2018-02-12,14:33:00:950000,SPX,2018-02-28,2720,P,2361,REG,C,4.2,72,20,4,67.8,72,167,100,167,97.6,11,0,0,0,0,0,0
280860325,2018-02-12,14:34:09:301000,VIXY,2018-04-20,35,P,16,AUTOX,A,1,5,1,257,4,5,209,100,209,-22.97,1,-0.313,-17.078,5.975,0.02,1.052,-3.117
280861204,2018-02-12,14:34:32:602000,OSTK,2018-03-16,45,C,748,REG,C,1.3,14.4,5,152,13.1,14.4,1038,100,1038,85.36,4,0.779,-33.941,4.884,0.015,1.215,2.598
280864159,2018-02-12,14:35:46:116000,HON,2019-01-18,170,C,610,AUTOX,X,1,5.85,1,595,4.85,5.85,1100,100,1100,45.91,2,0.303,-5.686,50.617,0.012,0.206,37.549
280865779,2018-02-12,14:36:19:509000,RHT,2019-01-18,125,C,198,AUTOX,T,1.3,20.6,2,395,19.3,20.6,725,100,725,45.52,1,0.611,-9.25,47.937,0.009,0.354,55.378
280868573,2018-02-12,14:37:16:906000,VIX,2018-03-07,26,C,50,REG,C,1.05,2.3,2,156,1.25,2.3,427,100,427,63.47,6,0,0,0,0,0,0
280870674,2018-02-12,14:38:14:795000,WYNN,2020-01-17,210,C,77,REG,C,1.45,17.7,2,104,16.25,17.7,165,100,165,36.97,4,0.391,-7.943,86.729,0.005,0.348,90.112
280874673,2018-02-12,14:39:19:069000,TQQQ,2018-06-15,130,P,51,REG,P,3,16.3,2,277,13.3,16.3,337,100,337,17.8,1,-0.319,-29.081,29.956,0.006,0.658,-20.311
280883353,2018-02-12,14:42:36:737000,AMZN,2018-02-23,1400,C,535,AUTOX,J,1.5,29.5,1,75,28,29.5,153,100,153,50.98,257,0.463,-551.802,95.893,0.005,0.346,18.568
280883354,2018-02-12,14:42:36:737000,AMZN,2018-02-23,1400,C,535,AUTOX,Q,1.5,29.5,1,74,28,29.5,152,100,152,51.32,257,0.463,-551.802,95.893,0.005,0.346,18.568
280883355,2018-02-12,14:42:36:737000,AMZN,2018-02-23,1400,C,535,AUTOX,T,1.5,29.5,1,73,28,29.5,151,100,151,51.66,257,0.463,-551.802,95.893,0.005,0.346,18.568
280883693,2018-02-12,14:42:45:281000,MAIN,2018-03-16,29.73,C,2,ISOI,M,4.3,9.4,1,125,5.1,9.4,349,100,349,64.18,1,1,-0.074,0,0,0,2.604
280883959,2018-02-12,14:42:52:479000,NVDA,2019-01-18,200,C,6422,AUTOX,E,0.9,55.95,1,68,55.05,55.95,642,100,642,89.41,26,0.7,-19.872,76.668,0.003,0.477,97.744
280886867,2018-02-12,14:44:04:524000,FGEN,2018-02-16,49,P,5,REG,C,1,1.05,5,350,0.05,1.05,317,100,317,-10.41,4,-0.178,-59.461,1.454,0.052,0.9,-0.11
280888146,2018-02-12,14:44:39:756000,ADP,2019-01-18,125,C,377,AUTOX,E,0.9,5.6,1,249,4.7,5.6,643,100,643,61.28,7,0.346,-4.775,39.907,0.016,0.219,31.538
280888147,2018-02-12,14:44:39:756000,ADP,2019-01-18,125,C,377,AUTOX,E,0.9,5.6,1,249,4.7,5.6,643,100,643,61.28,7,0.346,-4.775,39.907,0.016,0.219,31.538
280890261,2018-02-12,14:45:42:395000,SHOP,2019-01-18,120,C,323,AUTOX,Z,1.5,29.75,2,20,28.3,29.8,220,93,220,90.91,3,0.653,-12.927,45.829,0.006,0.52,50.964
280890422,2018-02-12,14:45:46:685000,UNH,2019-01-18,220,C,556,REG,M,3,27.25,1,304,24.25,27.25,563,100,563,46,4,0.598,-11.792,84.512,0.007,0.254,102.572
280894341,2018-02-12,14:47:24:336000,SPXW,2018-02-28,2700,C,4950,REG,C,1.1,20.4,1,20,19.3,20.4,394,100,394,94.92,13,0,0,0,0,0,0
280895582,2018-02-12,14:47:53:085000,OSTK,2018-03-02,55,C,70,STDL,I,1.4,7.2,3,1,5.8,7.2,670,100,670,99.85,2,0.563,-60.409,4.842,0.026,1.23,1.234
280895583,2018-02-12,14:47:53:085000,OSTK,2018-03-02,55,P,118,STDL,I,1.6,7,3,590,5.4,7,766,100,766,22.98,1,-0.423,-64.917,4.849,0.024,1.323,-1.465
280896997,2018-02-12,14:48:29:888000,NFLX,2018-04-20,255,C,422,AUTOX,J,1.3,21.35,10,335,20.05,21.35,618,100,618,45.79,36,0.566,-51.936,43.548,0.008,0.435,23.025
280900488,2018-02-12,14:49:59:671000,SPX,2018-02-21,2720,C,12,REG,C,0.8,7.8,2,5,6.9,7.7,228,125,228,97.81,8,0,0,0,0,0,0
280901293,2018-02-12,14:50:31:369000,SPX,2018-05-18,2775,P,1225,REG,C,2.7,154,3,1,151.3,154,202,100,202,99.5,1,0,0,0,0,0,0
280901417,2018-02-12,14:50:35:813000,SPX,2018-02-16,2550,P,49960,REG,C,1,4.5,1,407,3.4,4.4,427,120,427,4.68,136,0,0,0,0,0,0
280904531,2018-02-12,14:51:50:455000,CL,2019-01-18,77.5,C,431,AUTOX,X,0.77,3.45,4,108,2.68,3.45,1454,100,1454,92.57,1,0.339,-2.67,24.771,0.027,0.197,19.6
280904636,2018-02-12,14:51:51:955000,LYB,2019-01-18,110,C,633,AUTOX,X,1.5,12,3,1,10.5,12,481,100,481,99.79,2,0.552,-5.87,41.977,0.015,0.255,46.432
280906564,2018-02-12,14:52:44:777000,AAPL,2020-01-17,150,C,17628,REG,C,0.9,32.4,2,95,31.5,32.4,308,100,308,69.16,45,0.662,-6.172,82.67,0.006,0.279,147.451
280908246,2018-02-12,14:53:19:655000,ANET,2018-06-15,300,C,139,ISOI,M,2.2,26.7,1,103,24.5,26.7,597,100,597,82.75,31,0.478,-47.791,65.517,0.005,0.489,37.065
280908472,2018-02-12,14:53:26:434000,QLYS,2018-06-15,75,C,54,AUTOX,E,0.85,2.5,5,244,1.65,2.5,166,100,166,-46.99,15,0.277,-7.546,12.277,0.022,0.412,5.119
280909266,2018-02-12,14:53:45:005000,KHC,2019-01-18,80,C,1619,ISOI,E,1.25,3.4,1,2111,2.15,3.4,2803,100,2803,24.69,6,0.328,-2.732,25.055,0.026,0.199,19.433
280911912,2018-02-12,14:54:49:896000,KHC,2020-01-17,75,C,367,ISOI,E,3.5,8.1,1,384,4.6,8.1,233,100,233,-64.81,2,0.489,-1.9,39.844,0.023,0.177,56.507
280912324,2018-02-12,14:55:00:554000,SPX,2018-06-29,2400,P,2294,REG,C,2.2,51.6,1,450,49.4,51.6,350,100,350,-28.57,7,0,0,0,0,0,0
280913142,2018-02-12,14:55:23:200000,SOXX,2018-04-20,162,C,16,REG,M,1.6,16.3,2,194,14.7,16.3,237,100,237,18.14,1,0.728,-20.097,24.644,0.015,0.295,20.344
280913738,2018-02-12,14:55:38:254000,MCO,2018-08-17,155,C,37,AUTOX,E,0.9,15.35,2,400,14.45,15.35,230,100,230,-73.91,1,0.595,-12.405,44.047,0.012,0.282,40.686
280913935,2018-02-12,14:55:43:292000,RNG,2018-02-16,49,C,107,REG,M,2.4,6.5,1,731,4.1,6.5,375,100,375,-94.93,1,0.767,-98.458,1.714,0.043,1.259,0.389
283268007,2018-02-15,09:21:54:152000,SPX,2018-09-28,2500,P,3821,REG,C,1.4,72,1,391,72,73.4,318,-100,391,-22.96,81,0,0,0,0,0,0
